respondent_id,case_id,case_name,category,market,data_status,过去3个月购买,月均购买频次,口味重要性,健康重要性,价格敏感,包装便利,概念相关性,品牌信任,试购结果
SIM-CR-00788,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.6,0.6583,0.6,0.8,0.0938,0
SIM-CR-00789,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,1.0,0.6,-0.6831,0.8,0.8,0.6202,1
SIM-CR-00790,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.8,0.6,-0.2641,0.6,0.6,-1.2478,0
SIM-CR-00791,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.4,-1.3719,0.4,0.8,1.097,1
SIM-CR-00792,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.6,0.8,1.1703,0.4,0.4,0.4216,0
SIM-CR-00793,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,1.0,0.8,-0.5574,0.6,0.8,1.3811,1
SIM-CR-00794,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.6,-0.1238,0.6,0.8,1.2782,1
SIM-CR-00795,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,0.5624,1.0,0.4,-0.2516,0
SIM-CR-00796,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.8,0.6,0.6517,0.6,0.6,-0.2245,0
SIM-CR-00797,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.6,0.8,0.1141,1.0,0.8,-0.1143,0
SIM-CR-00798,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.8,0.7773,0.4,0.8,1.7179,0
SIM-CR-00799,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.8,0.6,-1.3842,0.6,0.8,0.7015,1
SIM-CR-00800,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.8,0.8,-0.0187,0.8,0.8,0.841,0
SIM-CR-00801,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,1.0,0.8,-0.4228,0.6,0.8,-0.2989,1
SIM-CR-00802,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.8,0.8,-0.7289,0.4,0.6,0.4724,0
SIM-CR-00803,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.6,-0.0874,0.8,1.0,0.3977,1
SIM-CR-00804,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.6,0.8,0.42,0.6,0.6,1.4319,0
SIM-CR-00805,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.6,0.8,-1.6226,0.8,0.6,-0.0386,0
SIM-CR-00806,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,1.0,0.6,0.9501,0.8,0.6,-0.3104,1
SIM-CR-00807,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.6,1.0,1.4368,0.8,0.8,-0.6236,0
SIM-CR-00808,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,1.0,1.0,-0.1315,0.6,0.8,1.117,0
SIM-CR-00809,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,1.0,1.0,1.4378,0.8,0.8,1.2987,0
SIM-CR-00810,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.6,0.3461,0.6,0.8,-1.2129,0
SIM-CR-00811,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.8,0.8481,0.8,0.8,0.0877,1
SIM-CR-00812,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,1.0,0.7466,0.8,0.8,-0.258,0
SIM-CR-00813,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.6,0.8,0.6538,0.6,0.6,0.1415,0
SIM-CR-00814,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,0.8,1.0,1.3858,0.6,0.8,-0.0604,0
SIM-CR-00815,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.8,0.2449,0.6,0.6,1.2361,1
SIM-CR-00816,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.8,0.8,1.1072,0.6,0.4,0.217,0
SIM-CR-00817,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,1.0,0.6,0.4,1.6578,0.6,0.6,0.8933,1
SIM-CR-00818,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,1.0,0.8,0.7766,0.6,1.0,-0.0484,0
SIM-CR-00819,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,1.25,0.8,0.6,0.8206,0.8,0.6,-1.0462,0
SIM-CR-00820,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.6,0.4,-0.3296,0.6,0.6,1.2725,0
SIM-CR-00821,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.6,-0.7419,0.4,0.4,-1.9692,1
SIM-CR-00822,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,1.0,1.0,0.4285,0.6,0.6,-0.3944,0
SIM-CR-00823,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.5,0.6,0.8,0.8383,0.4,0.6,-0.0477,0
SIM-CR-00824,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.8,0.6,0.6844,0.4,0.8,-0.0262,1
SIM-CR-00825,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,1.0,0.8,1.0,0.572,0.8,1.0,0.691,1
SIM-CR-00826,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,0.3229,0.8,0.6,-0.0203,0
SIM-CR-00827,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.8,-1.5496,0.6,0.6,-0.4092,1
SIM-CR-00828,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,1.0,1.0,1.0,0.8214,0.8,0.8,0.4545,0
SIM-CR-00829,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.6,1.7777,0.8,0.8,-0.5234,1
SIM-CR-00830,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.6,0.6,0.2396,0.8,0.6,-1.2577,0
SIM-CR-00831,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.8,-0.8082,0.6,0.8,0.9693,0
SIM-CR-00832,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,1.0,0.8,1.0007,0.8,0.8,0.1787,0
SIM-CR-00833,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.6,0.8,0.8203,0.8,0.6,0.6722,0
SIM-CR-00834,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.6,-0.2695,0.6,0.8,0.6521,0
SIM-CR-00835,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.6,2.5852,0.8,0.8,1.2334,1
SIM-CR-00836,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.6,0.8,-0.2968,0.4,0.8,-0.7611,0
SIM-CR-00837,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,1.0,0.2288,0.6,0.6,0.0007,1
SIM-CR-00838,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,1.0,0.6,1.1355,0.6,1.0,0.1548,0
SIM-CR-00839,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,1.0,0.6,-0.5074,0.4,0.8,0.2803,0
SIM-CR-00840,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.8,0.8,1.5558,0.6,0.6,1.5797,0
SIM-CR-00841,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.6,1.1349,0.8,0.6,0.2846,0
SIM-CR-00842,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,0.8,0.8,-0.4975,0.8,0.8,0.1787,1
SIM-CR-00843,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,1.0,0.4581,0.6,0.6,1.5237,1
SIM-CR-00844,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.6,0.6331,0.6,0.6,-1.1578,0
SIM-CR-00845,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.8,0.6,-0.8165,0.8,0.4,-0.4867,0
SIM-CR-00846,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.6,0.1795,0.8,0.8,-0.1244,0
SIM-CR-00847,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.8,0.6,-1.4364,0.6,0.6,1.3431,0
SIM-CR-00848,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,1.25,0.8,0.8,-0.1138,0.8,0.6,0.0744,0
SIM-CR-00849,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.6,0.3734,0.6,0.6,-0.7576,0
SIM-CR-00850,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,1.0,0.8,0.309,0.6,0.6,-0.1394,0
SIM-CR-00851,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,1.0,-1.0813,0.6,0.6,-2.1133,1
SIM-CR-00852,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,0.8,0.8,0.9879,0.6,0.8,-0.6081,0
SIM-CR-00853,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.8,1.0,-0.2681,0.8,0.8,-0.1768,1
SIM-CR-00854,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.8,1.0,2.2657,0.8,0.6,-0.4359,0
SIM-CR-00855,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.8,0.8,0.6332,0.4,0.4,0.1189,0
SIM-CR-00856,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,0.8,0.6,0.9141,0.6,0.6,-1.2251,1
SIM-CR-00857,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,0.8,0.6,1.1794,0.8,0.8,-0.1999,1
SIM-CR-00858,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.6,0.8,0.0081,0.8,0.4,1.7085,0
SIM-CR-00859,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,1.0,0.6,0.6665,0.6,0.6,-0.1281,0
SIM-CR-00860,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.5,0.8,0.6,-0.1179,0.6,0.8,1.1582,0
SIM-CR-00861,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,-0.592,0.6,0.6,0.3123,1
SIM-CR-00862,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,1.0,0.8,1.7582,0.6,0.8,0.245,0
SIM-CR-00863,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.4,0.9766,0.6,0.6,-1.5718,0
SIM-CR-00864,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.6,0.6431,0.6,0.6,0.2743,0
SIM-CR-00865,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.8,0.6,1.1806,0.6,0.4,-1.0203,0
SIM-CR-00866,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.6,0.8,-0.3354,0.8,0.6,0.3419,0
SIM-CR-00867,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,0.6608,1.0,1.0,1.0382,1
SIM-CR-00868,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.8,0.8,0.3192,0.6,0.6,0.2634,1
SIM-CR-00869,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,1.0,0.8,1.5211,0.6,0.6,0.5044,0
SIM-CR-00870,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,1.0,0.6,0.1421,0.6,0.8,1.3774,1
SIM-CR-00871,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,-0.1385,0.6,0.6,0.747,0
SIM-CR-00872,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,1.7239,0.4,0.6,-0.8283,0
SIM-CR-00873,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.6,0.8,0.5437,0.6,0.6,0.3159,0
SIM-CR-00874,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,1.0,-0.9851,0.6,0.6,1.9115,0
SIM-CR-00875,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.6,0.782,0.6,0.8,1.8814,0
SIM-CR-00876,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,0.7487,0.4,0.8,0.6301,0
SIM-CR-00877,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,1.0,0.6,0.3203,0.4,0.6,-0.3123,1
SIM-CR-00878,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,1.0469,0.6,0.4,-0.1031,0
SIM-CR-00879,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.8,1.823,0.6,0.6,-0.7153,0
SIM-CR-00880,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,1.25,1.0,0.8,1.1204,0.8,1.0,0.1626,0
SIM-CR-00881,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.6,0.8,0.7935,0.6,0.4,0.2358,0
SIM-CR-00882,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.8,0.8,1.2586,0.8,0.6,0.1327,0
SIM-CR-00883,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,0.7989,0.4,0.8,0.6498,0
SIM-CR-00884,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.6,0.8,-1.0254,0.6,0.6,0.2113,0
SIM-CR-00885,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,1.0,0.2,0.1775,0.6,1.0,-0.2578,0
SIM-CR-00886,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.6,0.6,1.2014,0.8,0.4,-0.5699,0
SIM-CR-00887,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.6,0.6,-1.0702,0.6,0.4,-2.0761,0
SIM-CR-00888,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.8,-1.6804,0.4,0.8,-0.8362,1
SIM-CR-00889,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.4,0.5342,0.4,0.6,-0.4365,0
SIM-CR-00890,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.6,0.2891,0.8,0.8,-1.342,0
SIM-CR-00891,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,1.0,-0.5051,0.6,1.0,-0.6541,0
SIM-CR-00892,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,0.8,0.6,1.6708,0.8,0.8,1.0707,0
SIM-CR-00893,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.6,-0.8474,0.8,0.2,-0.4339,0
SIM-CR-00894,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.6,0.3564,0.4,0.6,0.0551,0
SIM-CR-00895,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.4,0.8,0.4221,0.4,0.6,-0.5309,0
SIM-CR-00896,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.6,0.8,-1.0156,0.6,0.6,0.411,0
SIM-CR-00897,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,0.6,0.6,0.8744,0.6,0.4,0.0439,0
SIM-CR-00898,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.6,0.8,-0.2668,1.0,1.0,-0.6397,0
SIM-CR-00899,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,1.0,0.8,0.1491,0.6,0.8,-1.9614,0
SIM-CR-00900,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.5,1.0,0.6,0.8634,0.6,0.4,0.5737,0
SIM-CR-00901,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,1.0,0.8,0.5092,0.4,0.8,-0.5618,0
SIM-CR-00902,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.6,0.8,1.3666,0.4,0.8,1.9206,0
SIM-CR-00903,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.6,-0.2077,0.4,0.4,1.4332,0
SIM-CR-00904,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.8,0.0256,0.6,0.8,-0.1465,0
SIM-CR-00905,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.6,0.6,-0.1336,0.4,0.8,0.8348,0
SIM-CR-00906,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,1.0,0.8,0.6,-1.4576,0.8,0.6,-1.3185,0
SIM-CR-00907,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.5,0.8,0.6,1.2757,0.8,0.6,0.3796,0
SIM-CR-00908,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.6,0.2983,0.8,1.0,0.4571,1
SIM-CR-00909,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.6,0.6,1.2522,0.8,0.6,1.2285,0
SIM-CR-00910,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,1.095,0.6,0.6,-0.8121,0
SIM-CR-00911,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.6,1.4449,0.6,0.6,-0.4296,0
SIM-CR-00912,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.8,0.6,0.324,0.8,0.6,-0.6867,1
SIM-CR-00913,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,1.0,0.4,-2.1752,0.6,0.8,0.4019,0
SIM-CR-00914,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.6,0.6,-0.5036,0.6,0.6,-1.1413,0
SIM-CR-00915,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,1.0,0.7258,0.8,0.6,-0.1047,0
SIM-CR-00916,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,1.0,0.6,0.5844,0.6,1.0,-0.1904,0
SIM-CR-00917,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,1.1484,0.6,0.8,0.1179,0
SIM-CR-00918,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.4,1.2666,0.8,0.8,1.1641,0
SIM-CR-00919,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,1.0,0.8,1.0,-0.2064,0.8,0.4,1.1201,1
SIM-CR-00920,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,0.8,0.8,0.2739,0.4,0.6,0.2359,1
SIM-CR-00921,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,1.0,0.6,-0.3003,0.6,0.8,1.2379,1
SIM-CR-00922,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.8,1.9279,0.6,0.8,-0.2096,0
SIM-CR-00923,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,1.0,1.0,0.8,0.561,0.6,1.0,-0.4371,1
SIM-CR-00924,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.6,-0.3115,0.6,0.8,1.8629,1
SIM-CR-00925,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,0.6,0.4,0.3056,0.6,0.2,-0.3859,1
SIM-CR-00926,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,1.0,1.0,1.1417,0.6,1.0,0.5906,1
SIM-CR-00927,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,0.8,1.5279,0.8,0.8,0.8859,0
SIM-CR-00928,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.8,1.5422,0.4,0.8,1.1373,0
SIM-CR-00929,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.25,0.8,0.8,-0.618,1.0,0.8,-0.687,1
SIM-CR-00930,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.75,0.8,1.0,-0.5957,1.0,0.6,1.616,0
SIM-CR-00931,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.5,0.8,0.8,-0.9995,0.6,0.6,0.6735,0
SIM-CR-00932,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.0,0.8,0.6,-0.4865,0.6,0.8,-2.0885,1
SIM-CR-00933,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,1,0.0,1.0,0.6,1.2886,0.6,0.8,-0.3739,0
SIM-CR-00934,SIM-CRACKER-CONCEPT,海盐香葱薄脆饼干新品研究,薄脆饼干,中国,模拟,0,0.25,1.0,0.6,-0.5164,0.8,0.8,0.1054,1
